Client,Service Area,Expenditure Catergory,Expenditure Code,Paid Date,Trans No,Amount,Type of Expenditure,Supplier ID,Supplier Name
OCC,Direct Services,Tipping Charges,D3421,25/10/2016,1032390 - 1,89160.14,Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
OCC,Direct Services,Tipping Charges,D3421,25/10/2016,1032391 - 1,81769.76,Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
OCC,Direct Services,General Contracted Services,D3401,18/10/2016,1032422 - 0,650,Revenue,20018063,PERSONAL STRENGTHS (UK) LTD
OCC,Direct Services,General Contracted Services,D3401,18/10/2016,1032423 - 0,2983,Revenue,20019269,Total Tree Care
OCC,Direct Services,Photocopying/Paper Supplies,D3306,01/11/2016,1032434 - 1,455.35,Revenue,20002121,CANON (UK) LTD
OCC,Direct Services,Photocopying/Paper Supplies,D3306,01/11/2016,1032435 - 1,455.35,Revenue,20002121,CANON (UK) LTD
OCC,Direct Services,Photocopying/Paper Supplies,D3306,01/11/2016,1032436 - 1,455.35,Revenue,20002121,CANON (UK) LTD
OCC,Direct Services,Photocopying/Paper Supplies,D3306,01/11/2016,1032437 - 1,455.35,Revenue,20002121,CANON (UK) LTD
OCC,Direct Services,Short Courses,A0622,01/11/2016,1032445 - 0,696.47,Revenue,20007924,SOUTH CENTRAL AMBULANCE SERVICE
OCC,Direct Services,Temporary Bureau Staffing,A0108,01/11/2016,1032451 - 0,543.53,Revenue,20018034,COMPLETE TREE CARE LTD
OCC,Direct Services,Waste Disposal & Skip Hire,D3420,29/11/2016,1032479 - 0,2808.6,Revenue,20007833,GELPACK EXCELSIOR LTD
OCC,Direct Services,Materials,D3021,25/10/2016,1032501 - 0,1147.5,Revenue,20008447,AVONCROP AMENITY PRODUCTS LTD
OCC,Direct Services,Waste Disposal & Skip Hire,D3420,22/11/2016,1032503 - 1,2000,Revenue,20015438,WYG ENVIRONMENT PLANNING TRANSPORT LTD
OCC,Direct Services,Materials,D3021,25/10/2016,1032504 - 0,1060,Revenue,20008447,AVONCROP AMENITY PRODUCTS LTD
OCC,Direct Services,Furniture & Equipment Maintenance & Repairs,D3002,01/11/2016,1032547 - 0,688.2,Revenue,20002680,OXFORD SAFETY SUPPLIES
OCC,Direct Services,Materials,D3021,08/11/2016,1032550 - 0,5280,Revenue,20009145,SURESET UK LTD
OCC,Direct Services,Materials,D3021,15/11/2016,1032573 - 0,512.16,Revenue,20002335,OXFORD FENCING SUPPLIES
OCC,Direct Services,Short Courses,A0622,15/11/2016,1032578 - 0,515,Revenue,20015755,JLD DRIVER TRAINING LTD
OCC,Direct Services,Reactive Maintenance & Minor Repairs,B1101,15/11/2016,1032590 - 0,835,Revenue,20010599,GB SPORT & LEISURE UK LTD
OCC,Direct Services,Materials,D3021,15/11/2016,1032624 - 0,1411,Revenue,20009145,SURESET UK LTD
OCC,Direct Services,Fertiliser & Weedkillers,D3026,08/11/2016,1032625 - 0,640,Revenue,20015865,SHERRIFF AMENITY
OCC,Direct Services,General Contracted Services,D3401,01/11/2016,1032631 - 0,1410,Revenue,20013173,MACCABEE PETS HOTEL
OCC,Direct Services,Short Courses,A0622,20/12/2016,1032633 - 0,1078.5,Revenue,20005058,RADIODETECTION LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,08/11/2016,1032644 - 0,434.82,Revenue,20018034,COMPLETE TREE CARE LTD
OCC,Direct Services,Waste Disposal & Skip Hire,D3420,15/11/2016,1032658 - 0,460,Revenue,20002279,M & M SKIP HIRE LTD
OCC,Direct Services,Short Courses,A0622,13/12/2016,1032671 - 0,600,Revenue,20008407,2 COUSINS ACCESS LTD
OCC,Direct Services,Materials,D3021,15/11/2016,1032680 - 0,773,Revenue,20013689,LIBERTY PRINTERS (AR & RF REDDIN) LIMITED
OCC,Direct Services,Materials,D3021,22/11/2016,1032686 - 0,752,Revenue,20002467,AWBS LTD
OCC,Direct Services,General Contracted Services,D3401,01/11/2016,1032687 - 0,1350,Revenue,20019162,JENKS OXFORD LTD
OCC,Direct Services,Waste Disposal & Skip Hire,D3420,29/11/2016,1032693 - 0,2976,Revenue,20007833,GELPACK EXCELSIOR LTD
OCC,Direct Services,Protective Clothing,D3201,22/11/2016,1032698 - 0,500.25,Revenue,20002034,ARCO LTD
OCC,Direct Services,Main Contractor,Y021,01/11/2016,1032713 - 0,728.9,Capital,20015438,WYG ENVIRONMENT PLANNING TRANSPORT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,15/11/2016,1032724 - 0,543.53,Revenue,20018034,COMPLETE TREE CARE LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,08/11/2016,1032740 - 0,418.31,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Direct Services,Short Courses,A0622,29/11/2016,1032756 - 0,1785,Revenue,20015755,JLD DRIVER TRAINING LTD
OCC,Direct Services,Short Courses,A0622,22/11/2016,1032758 - 0,800,Revenue,20018263,PRISTINE CONDITION INTERNATIONAL LTD
OCC,Direct Services,General Contracted Services,D3401,29/11/2016,1032760 - 0,456.23,Revenue,20002120,OCS GROUP UK LTD T/A CANNON
OCC,Direct Services,General Contracted Services,D3401,29/11/2016,1032761 - 0,4449.11,Revenue,20002120,OCS GROUP UK LTD T/A CANNON
OCC,Direct Services,General Contracted Services,D3401,08/11/2016,1032773 - 1,1008,Revenue,20009990,TELESHORE (UK) LTD
OCC,Direct Services,Postage & Carriage,D3501,08/11/2016,1032794 - 1,512,Revenue,20008154,FRANCOTYP-POSTALIA TELESET - POSTAGE
OCC,Direct Services,Photocopying/Paper Supplies,D3306,15/11/2016,1032796 - 1,461.58,Revenue,20002121,CANON (UK) LTD
OCC,Direct Services,Staff Advertising,A0702,08/11/2016,1032807 - 0,808.08,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Direct Services,Short Courses,A0622,13/12/2016,1032808 - 0,585,Revenue,20008407,2 COUSINS ACCESS LTD
OCC,Direct Services,General Contracted Services,D3401,15/11/2016,1032819 - 0,3350,Revenue,20014436,COBALT TELEPHONE TECHNOLOGIES
OCC,Direct Services,Short Courses,A0622,13/12/2016,1032823 - 0,780,Revenue,20008407,2 COUSINS ACCESS LTD
OCC,Direct Services,Contract Plant Hire,C2402,08/11/2016,1032825 - 0,940,Revenue,20013535,ARC AGRICULTURAL ENGINEERS LTD
OCC,Direct Services,Short Courses,A0622,08/11/2016,1032841 - 0,3040,Revenue,20018734,SMALLPLANET ASSESSORS
OCC,Direct Services,Short Courses,A0622,08/11/2016,1032842 - 0,625,Revenue,20018734,SMALLPLANET ASSESSORS
OCC,Direct Services,Short Courses,A0622,08/11/2016,1032844 - 0,505,Revenue,20018734,SMALLPLANET ASSESSORS
OCC,Direct Services,Reactive Maintenance & Minor Repairs,B1101,29/11/2016,1032855 - 0,1549.56,Revenue,20008683,KOMPAN LTD
OCC,Direct Services,Storage Costs,D3430,08/11/2016,1032857 - 0,1360,Revenue,20015821,S JONES CONTAINER SERVICES LTD
OCC,Direct Services,Short Courses,A0622,08/11/2016,1032859 - 0,1420,Revenue,20008070,CERTSURE LLP
OCC,Direct Services,Software Maintenance/Running Costs,D3513,08/11/2016,1032863 - 0,426.74,Revenue,20016801,BYTES SOFTWARE SERVICES LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,22/11/2016,1032881 - 0,543.53,Revenue,20018034,COMPLETE TREE CARE LTD
OCC,Direct Services,Contract Plant Hire,C2402,08/11/2016,1032882 - 0,432.36,Revenue,20015147,DBM HIRE LIMITED
OCC,Direct Services,Reactive Maintenance & Minor Repairs,B1101,08/11/2016,1032898 - 0,557.4,Revenue,20012304,TYCO FIRE & INTEGRATED SOLUTIONS (UK) LTD
OCC,Direct Services,General Contracted Services,D3401,29/11/2016,1032905 - 0,2839.89,Revenue,20016581,JADE SECURITY SERVICES LTD
OCC,Direct Services,General Contracted Services,D3401,15/11/2016,1032912 - 0,1550,Revenue,20013173,MACCABEE PETS HOTEL
OCC,Direct Services,Materials,D3021,22/11/2016,1032942 - 0,892,Revenue,20002467,AWBS LTD
OCC,Direct Services,General Contracted Services,D3401,29/11/2016,1032952 - 0,529,Revenue,20017339,ARBTECH CONSULTING LTD
OCC,Direct Services,Short Courses,A0622,15/11/2016,1032953 - 0,1325,Revenue,20018263,PRISTINE CONDITION INTERNATIONAL LTD
OCC,Direct Services,Fundamental Service Review,D3314,29/11/2016,1032963 - 0,12000,Revenue,20018486,GRANT THORNTON UK LLP
OCC,Direct Services,Contract Plant Hire,C2402,29/11/2016,1032971 - 0,1014.46,Revenue,20002222,GRUNDON WASTE MANAGEMENT LTD
OCC,Direct Services,Short Courses,A0622,15/11/2016,1033009 - 0,780,Revenue,20008407,2 COUSINS ACCESS LTD
OCC,Direct Services,Waste Disposal & Skip Hire,D3420,15/11/2016,1033015 - 0,460,Revenue,20002279,M & M SKIP HIRE LTD
OCC,Direct Services,Materials,D3021,29/11/2016,1033017 - 0,445,Revenue,20016258,GRUNDON SAND AND GRAVEL LTD
OCC,Direct Services,General Contracted Services,D3401,22/11/2016,1033034 - 0,995,Revenue,20011742,CHARLTON ENVIRONMENTAL LIMITED
OCC,Direct Services,Short Courses,A0622,06/12/2016,1033040 - 0,1115,Revenue,20015755,JLD DRIVER TRAINING LTD
OCC,Direct Services,Short Courses,A0622,29/11/2016,1033042 - 0,3000,Revenue,20002331,OXFORD BROOKES UNIVERSITY
OCC,Direct Services,Temporary Bureau Staffing,A0108,15/11/2016,1033103 - 0,425.4,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
OCC,Direct Services,Services Maintenance (Planned),B1103,22/11/2016,1033106 - 0,105,Revenue,20000210,BARKER & EVANS LTD
OCC,Direct Services,Services Maintenance (Planned),B1103,22/11/2016,1033106 - 4,280,Revenue,20000210,BARKER & EVANS LTD
OCC,Direct Services,Services Maintenance (Planned),B1103,29/11/2016,1033107 - 3,1566.82,Revenue,20000210,BARKER & EVANS LTD
OCC,Direct Services,Waste Disposal & Skip Hire,D3420,28/12/2016,1033119 - 1,730.4,Revenue,20002279,M & M SKIP HIRE LTD
OCC,Direct Services,Short Courses,A0622,06/12/2016,1033120 - 0,4288,Revenue,20018712,SKANSKA CONSTRUCTION UK LTD
OCC,Direct Services,General Contracted Services,D3401,22/11/2016,1033127 - 0,1641.76,Revenue,20008157,VECTEC LTD
OCC,Direct Services,Services Maintenance (Planned),B1103,22/11/2016,1033141 - 0,460,Revenue,20013614,SMS ENVIRONMENTAL LIMITED
OCC,Direct Services,Services Maintenance (Planned),B1103,28/12/2016,1033142 - 1,900,Revenue,20013614,SMS ENVIRONMENTAL LIMITED
OCC,Direct Services,Services Maintenance (Planned),B1103,28/12/2016,1033142 - 2,685,Revenue,20013614,SMS ENVIRONMENTAL LIMITED
OCC,Direct Services,Short Courses,A0622,20/12/2016,1033144 - 0,3317.67,Revenue,20019054,SCB TRAINING SERVICES LTD
OCC,Direct Services,Materials,D3021,22/11/2016,1033148 - 0,463,Revenue,20002617,POWELL'S SHEET MATERIALS LTD
OCC,Direct Services,Short Courses,A0622,13/12/2016,1033179 - 0,3960,Revenue,20015755,JLD DRIVER TRAINING LTD
OCC,Direct Services,Photocopying/Paper Supplies,D3306,06/12/2016,1033182 - 1,461.58,Revenue,20002121,CANON (UK) LTD
OCC,Direct Services,General Contracted Services,D3401,22/11/2016,1033188 - 0,1050,Revenue,20002279,M & M SKIP HIRE LTD
OCC,Direct Services,Site Clearance,B1002,22/11/2016,1033193 - 0,2850,Revenue,20012854,E.  S.  HAWES
OCC,Direct Services,General Contracted Services,D3401,22/11/2016,1033200 - 0,840,Revenue,20017563,WALSH HAULAGE (OXFORD)
OCC,Direct Services,General Contracted Services,D3401,22/11/2016,1033201 - 0,640,Revenue,20017563,WALSH HAULAGE (OXFORD)
OCC,Direct Services,Waste Disposal & Skip Hire,D3420,29/11/2016,1033202 - 0,2480,Revenue,20017563,WALSH HAULAGE (OXFORD)
OCC,Direct Services,Materials External,D3029,29/11/2016,1033202 - 1,320,Revenue,20017563,WALSH HAULAGE (OXFORD)
OCC,Direct Services,Waste Disposal & Skip Hire,D3420,29/11/2016,1033203 - 0,468.27,Revenue,20019021,Grist Environmental Limited
OCC,Direct Services,Main Contractor,Y021,22/11/2016,1033209 - 0,626.14,Capital,20015438,WYG ENVIRONMENT PLANNING TRANSPORT LTD
OCC,Direct Services,Short Courses,A0622,13/12/2016,1033243 - 0,857,Revenue,20009697,CIWM ENTERPRISES LTD
OCC,Direct Services,General Contracted Services,D3401,29/11/2016,1033265 - 0,827,Revenue,20017339,ARBTECH CONSULTING LTD
OCC,Direct Services,Postage & Carriage,D3501,29/11/2016,1033284 - 1,512,Revenue,20008154,FRANCOTYP-POSTALIA TELESET - POSTAGE
OCC,Direct Services,Software Maintenance/Running Costs,D3513,29/11/2016,1033296 - 0,445.99,Revenue,20016801,BYTES SOFTWARE SERVICES LTD
OCC,Direct Services,Short Courses,A0622,06/12/2016,1033302 - 0,4900,Revenue,20018734,SMALLPLANET ASSESSORS
OCC,Direct Services,Cleaning Materials,B1601,13/12/2016,1033303 - 0,1156.68,Revenue,20017252,CHERWELL PACKAGING LTD
OCC,Direct Services,Waste Disposal & Skip Hire,D3420,29/11/2016,1033327 - 1,1488,Revenue,20007833,GELPACK EXCELSIOR LTD
OCC,Direct Services,Short Courses,A0622,29/11/2016,1033328 - 0,863.04,Revenue,20008229,SITESAFE UK LTD
OCC,Direct Services,General Contracted Services,D3401,06/12/2016,1033362 - 0,5710,Revenue,20019077,COMPLETE TREE SERVICES (UK) LTD
OCC,Direct Services,General Contracted Services,D3401,20/12/2016,1033363 - 0,4610,Revenue,20019077,COMPLETE TREE SERVICES (UK) LTD
OCC,Direct Services,Materials,D3021,13/12/2016,1033373 - 0,635.8,Revenue,20016861,TRUST PET PRODUCTS LTD
OCC,Direct Services,Waste Disposal & Skip Hire,D3420,06/12/2016,1033403 - 0,1695.75,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,Materials,D3021,13/12/2016,1033424 - 0,438.42,Revenue,20002467,AWBS LTD
OCC,Direct Services,Materials,D3021,13/12/2016,1033425 - 0,602.4,Revenue,20002467,AWBS LTD
OCC,Direct Services,Materials,D3021,20/12/2016,1033457 - 0,746.05,Revenue,20011174,KILLGERM CHEMICALS LIMITED
OCC,Direct Services,Licences (Non-Transport),D3804,13/12/2016,1033482 - 0,4995.5,Revenue,20016036,WEBASPX
OCC,Direct Services,Waste Disposal & Skip Hire,D3420,28/12/2016,1033499 - 0,460,Revenue,20002279,M & M SKIP HIRE LTD
OCC,Direct Services,Materials,D3021,13/12/2016,1033503 - 0,560.64,Revenue,20006342,JEWSON LTD
OCC,Direct Services,General Contracted Services,D3401,20/12/2016,1033510 - 0,8653.8,Revenue,20000253,S. J.  MCBRIDE  LTD.  T/A  WAREFENCE
OCC,Direct Services,General Contracted Services,D3401,28/12/2016,1033526 - 0,4449.11,Revenue,20002120,OCS GROUP UK LTD T/A CANNON
OCC,Direct Services,General Contracted Services,D3401,28/12/2016,1033527 - 0,456.23,Revenue,20002120,OCS GROUP UK LTD T/A CANNON
OCC,Direct Services,Plants,D3025,13/12/2016,1033560 - 0,2085,Revenue,20003592,BARCHAM TREES PLC
OCC,Direct Services,Plants,D3025,13/12/2016,1033560 - 1,307,Revenue,20003592,BARCHAM TREES PLC
OCC,Direct Services,Plants,D3025,13/12/2016,1033561 - 0,3150,Revenue,20003592,BARCHAM TREES PLC
OCC,Direct Services,Plants,D3025,13/12/2016,1033562 - 0,1303,Revenue,20003592,BARCHAM TREES PLC
OCC,Direct Services,Short Courses,A0622,13/12/2016,1033587 - 0,1206.24,Revenue,20008229,SITESAFE UK LTD
OCC,Direct Services,Short Courses,A0622,13/12/2016,1033607 - 0,550,Revenue,20008070,CERTSURE LLP
OCC,Direct Services,Short Courses,A0622,13/12/2016,1033611 - 0,565,Revenue,20018734,SMALLPLANET ASSESSORS
OCC,Direct Services,Reactive Maintenance & Minor Repairs,B1101,13/12/2016,1033615 - 0,986,Revenue,20004960,SI PUMPS LTD
OCC,Direct Services,Protective Clothing,D3201,28/12/2016,1033624 - 0,475.12,Revenue,20002919,HONEY BROTHERS LTD
OCC,Direct Services,Postage & Carriage,D3501,28/12/2016,1033624 - 1,7.95,Revenue,20002919,HONEY BROTHERS LTD
OCC,Direct Services,Provisions,D3101,28/12/2016,1033633 - 1,684.4,Revenue,20013128,PELICAN ROUGE COFFEE SOLUTIONS LIMITED
OCC,Direct Services,Photocopying/Paper Supplies,D3306,28/12/2016,1033641 - 1,831.08,Revenue,20002121,CANON (UK) LTD
OCC,Direct Services,Photocopying/Paper Supplies,D3306,28/12/2016,1033643 - 1,1951.03,Revenue,20002121,CANON (UK) LTD
OCC,Direct Services,Reactive Maintenance & Minor Repairs,B1101,13/12/2016,1033671 - 0,498.77,Revenue,20005595,EXECUTIVE SECURITY LOCKSMITHS LTD
OCC,Direct Services,Waste Disposal & Skip Hire,D3420,28/12/2016,1033680 - 0,852.7,Revenue,20000263,SHEEHAN HAULAGE & PLANT HIRE LTD
OCC,Direct Services,Short Courses,A0622,20/12/2016,1033697 - 0,1454.75,Revenue,20008229,SITESAFE UK LTD
OCC,Direct Services,Uniforms,D3202,13/12/2016,1033743 - 0,772.9,Revenue,20002680,OXFORD SAFETY SUPPLIES
OCC,Direct Services,General Contracted Services,D3401,20/12/2016,1033746 - 0,1145,Revenue,20013173,MACCABEE PETS HOTEL
OCC,Direct Services,General Contracted Services,D3401,28/12/2016,1033754 - 0,2666.13,Revenue,20016581,JADE SECURITY SERVICES LTD
OCC,Direct Services,Materials,D3021,28/12/2016,1033804 - 0,1540,Revenue,20008377,FLEET (LINE MARKERS) LTD
OCC,Direct Services,Short Courses,A0622,20/12/2016,1033824 - 0,1726.08,Revenue,20008229,SITESAFE UK LTD
OCC,Direct Services,Short Courses,A0622,20/12/2016,1033913 - 0,780,Revenue,20008407,2 COUSINS ACCESS LTD
OCC,Direct Services,General Stationery Supplies,D3301,28/12/2016,1034012 - 0,625.2,Revenue,20007849,LYRECO UK LTD
OCC,Direct Services,Services Maintenance (Planned),B1103,28/12/2016,1034028 - 0,545,Revenue,20013614,SMS ENVIRONMENTAL LIMITED
OCC,Direct Services,Services Maintenance (Planned),B1103,28/12/2016,1034029 - 0,1320,Revenue,20013614,SMS ENVIRONMENTAL LIMITED
OCC,Direct Services,Services Maintenance (Planned),B1103,28/12/2016,1034030 - 0,669.5,Revenue,20013614,SMS ENVIRONMENTAL LIMITED
OCC,Direct Services,Short Courses,A0622,28/12/2016,1034070 - 0,785,Revenue,20008407,2 COUSINS ACCESS LTD
OCC,Direct Services,Rent,B1701,07/12/2016,1034075 - 0,232319.94,Revenue,20009954,NUFFIELD COLLEGE
OCC,Direct Services,Staff Advertising,A0702,28/12/2016,1034124 - 0,737.1,Revenue,20007856,"NEWSQUEST MIDLANDS, WALES & SOUTH WEST"
OCC,Direct Services,Gas Appliances Annual Maintenance,B1206,23/11/2016,45026103 - 1,500,Revenue,20000000,GENERAL EXPENSES
OCC,Direct Services,Services Maintenance (Planned),B1103,04/10/2016,46291251 - 4,40,Revenue,20004494,COTSWOLD LIFTS LTD
OCC,Direct Services,Grants,D3701,04/10/2016,46291253 - 1,955.2,Revenue,20000019,GRANT PAYMENTS
OCC,Direct Services,Services Maintenance (Planned),B1103,04/10/2016,46291256 - 2,717,Revenue,20000210,BARKER & EVANS LTD
OCC,Direct Services,Services Maintenance (Planned),B1103,04/10/2016,46291256 - 3,398.72,Revenue,20000210,BARKER & EVANS LTD
OCC,Direct Services,Fire Alarms and Emergency Lighting,B1241,04/10/2016,46291281 - 4,185.01,Revenue,20002568,PYROTEC SERVICES LTD
OCC,Direct Services,Fire Alarms and Emergency Lighting,B1241,04/10/2016,46291281 - 5,150,Revenue,20002568,PYROTEC SERVICES LTD
OCC,Direct Services,Fire Alarms and Emergency Lighting,B1241,04/10/2016,46291281 - 9,40,Revenue,20002568,PYROTEC SERVICES LTD
OCC,Direct Services,Consultants Fees,D3411,25/10/2016,46291285 - 1,141,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,25/10/2016,46291285 - 2,168,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,25/10/2016,46291285 - 3,351,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,25/10/2016,46291285 - 5,42,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,25/10/2016,46291285 - 9,99,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,25/10/2016,46291285 - 10,57,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,25/10/2016,46291285 - 11,183,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,25/10/2016,46291285 - 12,141,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,25/10/2016,46291285 - 13,141,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,25/10/2016,46291285 - 14,99,Revenue,20011499,TOPS
OCC,Direct Services,Consultants Fees,D3411,25/10/2016,46291285 - 15,99,Revenue,20011499,TOPS
OCC,Direct Services,Subscriptions,D3703,11/10/2016,46291364 - 1,809.1,Revenue,20018630,EXOR (SERVICES) LTD
OCC,Direct Services,Materials,D3021,25/10/2016,46291407 - 1,2248.14,Revenue,20008907,FAROL LTD
OCC,Direct Services,Services Maintenance (Planned),B1103,28/12/2016,46291409 - 1,888.4,Revenue,20002351,PHS GROUP PLC
OCC,Direct Services,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 1,2037.41,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 2,2921.68,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 3,2331.72,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 14,1198.06,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 15,2814.61,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 21,2405.88,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 23,1702.63,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 24,3148.2,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 25,338.42,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 26,2409.36,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 27,12376.54,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 28,1602.88,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 29,2698.58,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 30,4547.01,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 31,25201.08,Revenue,20000200,CHAMPION EMPLOYMENT LTD
OCC,Direct Services,Temporary Bureau Staffing,A0108,18/10/2016,46291412 - 32,5542.62,Revenue,20000200,CHAMPION EMPLOYMENT LTD
