Body Name,Organisational Unit,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Capital or Revenue,Supplier ID,Supplier Name
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,11/08/2015,60042112_0,676.93,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,11/08/2015,60042114_0,983.25,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,11/08/2015,60042121_1,770.20,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,11/08/2015,60042122_0,997.53,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,11/08/2015,60042123_1,2763.68,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,11/08/2015,60042125_1,612.74,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,11/08/2015,60042133_1,1172.68,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,11/08/2015,60042134_0,1171.39,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,11/08/2015,60042136_0,893.89,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,11/08/2015,60042137_1,511.73,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,11/08/2015,60042268_0,593.11,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,11/08/2015,60042272_0,871.55,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,11/08/2015,60042274_0,3092.76,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,18/08/2015,60042569_1,1105.53,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,18/08/2015,60042570_0,653.54,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,18/08/2015,60042571_1,593.11,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,18/08/2015,60042572_0,693.24,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,18/08/2015,60042573_1,602.88,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,18/08/2015,60042574_0,556.25,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,25/08/2015,60042811_1,593.11,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,25/08/2015,60042812_0,1029.54,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,25/08/2015,60042813_1,2154.32,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,25/08/2015,60042814_0,1237.27,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,25/08/2015,60042815_1,2649.00,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,25/08/2015,60042818_0,607.67,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,25/08/2015,60042819_1,593.11,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,25/08/2015,60042820_0,1193.98,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,25/08/2015,60042821_1,593.11,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,25/08/2015,60042823_1,3215.08,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,25/08/2015,60042824_0,737.27,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,25/08/2015,60042825_1,680.75,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,25/08/2015,60042829_1,619.37,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,25/08/2015,60042833_1,1631.63,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,25/08/2015,60042834_0,741.11,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,25/08/2015,60042836_0,774.51,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,25/08/2015,60042839_1,604.15,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,25/08/2015,60043037_1,896.23,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,25/08/2015,60043083_1,1284.25,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,25/08/2015,60043084_0,653.54,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,25/08/2015,60043085_1,711.88,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,25/08/2015,60043111_1,1959.17,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,25/08/2015,60043112_0,787.16,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,25/08/2015,60043113_1,1349.34,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,25/08/2015,60043119_1,507.94,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,25/08/2015,60043123_1,1506.26,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,25/08/2015,60043125_1,695.87,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,02/09/2015,60043295_0,599.96,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,02/09/2015,60043298_1,1074.28,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,02/09/2015,60043299_0,2870.50,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,02/09/2015,60043300_1,653.54,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,02/09/2015,60043301_0,928.85,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,02/09/2015,60043302_1,933.10,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,02/09/2015,60043306_1,638.69,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,02/09/2015,60043367_0,638.69,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,02/09/2015,60043369_0,941.24,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,02/09/2015,60043371_0,653.54,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,02/09/2015,60043374_1,1504.04,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,02/09/2015,60043378_1,1829.14,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,02/09/2015,60043399_0,3068.92,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,02/09/2015,60043402_1,1111.35,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,02/09/2015,60043405_0,571.77,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,02/09/2015,60043406_1,595.23,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,02/09/2015,60043408_1,874.70,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,02/09/2015,60043412_1,1522.29,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,02/09/2015,60043415_0,1283.52,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,02/09/2015,60043418_1,1080.62,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,02/09/2015,60043419_0,624.92,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,02/09/2015,60043421_0,869.34,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,02/09/2015,60043422_1,593.11,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,02/09/2015,60043423_0,907.61,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,02/09/2015,60043424_1,602.88,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,02/09/2015,60043428_1,613.35,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,02/09/2015,60043429_0,957.43,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,02/09/2015,60043430_1,8237.63,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,02/09/2015,60043431_0,3589.04,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,02/09/2015,60043434_1,593.11,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,02/09/2015,60043435_0,1249.86,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,02/09/2015,60043436_1,2014.18,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,02/09/2015,60043517_0,578.26,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,08/09/2015,60043642_1,578.26,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,08/09/2015,60043643_0,1118.82,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,08/09/2015,60043647_0,601.01,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,08/09/2015,60043648_1,653.54,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,08/09/2015,60043650_1,589.31,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,15/09/2015,60043724_1,673.00,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,15/09/2015,60043757_0,594.90,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,15/09/2015,60043761_0,1128.75,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,15/09/2015,60043764_1,848.48,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,15/09/2015,60043779_0,1182.28,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,15/09/2015,60043781_0,634.22,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,15/09/2015,60043784_1,4776.69,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,15/09/2015,60043785_0,1922.73,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,15/09/2015,60043787_0,653.54,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,15/09/2015,60043789_0,569.91,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,15/09/2015,60043790_1,638.73,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,15/09/2015,60043791_0,1035.81,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,15/09/2015,60043812_1,2425.69,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,15/09/2015,60043814_1,4151.21,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,15/09/2015,60043840_1,601.13,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,15/09/2015,60043842_1,593.11,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,15/09/2015,60043843_0,638.10,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,15/09/2015,60043844_1,1223.65,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,22/09/2015,60044077_1,593.11,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,22/09/2015,60044078_1,593.11,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,22/09/2015,60044079_1,615.86,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,22/09/2015,60044081_1,578.26,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,22/09/2015,60044082_1,610.00,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,22/09/2015,60044083_1,593.11,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,22/09/2015,60044112_1,593.11,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,22/09/2015,60044113_1,578.26,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,29/09/2015,60044134_1,1034.73,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,29/09/2015,60044135_0,974.08,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,29/09/2015,60044136_1,546.35,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,29/09/2015,60044137_0,593.11,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,29/09/2015,60044138_1,593.11,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,29/09/2015,60044139_0,651.51,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,29/09/2015,60044140_1,952.69,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,29/09/2015,60044141_0,2611.27,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,29/09/2015,60044142_1,1158.48,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,29/09/2015,60044144_1,1265.24,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,29/09/2015,60044146_1,1091.13,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,29/09/2015,60044148_1,558.47,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,29/09/2015,60044149_0,555.46,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,29/09/2015,60044152_1,509.24,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,29/09/2015,60044153_0,558.92,Revenue,20002254,GRAFTON MERCHANTING GB LTD
