body_name,organisational_unit,expenditure_category,expenditure_code,paid_date,trans_no,amount,type,supplier_id,supplier_name
Oxford City Council,Business Improvement,Postage & Carriage,D3501,07/06/2016,1028446_1,6.99,Revenue,20002302,MISCO
Oxford City Council,Community Services,Hardware Purchase,D3520,07/06/2016,1028573_0,1666.39,Revenue,20002302,MISCO
Oxford City Council,Business Improvement,Hardware Purchase,D3520,14/06/2016,1028710_0,1440,Revenue,20002302,MISCO
Oxford City Council,Business Improvement,Postage & Carriage,D3501,14/06/2016,1028710_1,9.99,Revenue,20002302,MISCO
Oxford City Council,Business Improvement,Hardware Purchase,D3520,14/06/2016,1028883_0,686.85,Revenue,20002302,MISCO
Oxford City Council,Business Improvement,Hardware Purchase,D3520,21/06/2016,1028968_0,2583,Revenue,20002302,MISCO
Oxford City Council,Business Improvement,Postage & Carriage,D3501,21/06/2016,1028968_1,9.99,Revenue,20002302,MISCO
Oxford City Council,Business Improvement,Hardware Purchase,D3520,14/06/2016,1029140_0,5290,Revenue,20002302,MISCO
Oxford City Council,Assistant Chief Executive,Hardware Purchase,D3520,14/06/2016,1029175_0,1365.07,Revenue,20002302,MISCO
Oxford City Council,Business Improvement,Other Insurances,D3801,28/06/2016,1029468_0,1168.5,Revenue,20002302,MISCO
Oxford City Council,Direct Services,Materials,D3021,24/05/2016,1028574_0,600,Revenue,20002335,OXFORD FENCING SUPPLIES
Oxford City Council,Direct Services,Materials,D3021,24/05/2016,1028575_0,521.29,Revenue,20002335,OXFORD FENCING SUPPLIES
Oxford City Council,Direct Services,Materials,D3021,24/05/2016,1028576_0,638.94,Revenue,20002335,OXFORD FENCING SUPPLIES
Oxford City Council,Direct Services,Materials,D3021,24/05/2016,60055878_0,795.8,Revenue,20002335,OXFORD FENCING SUPPLIES
Oxford City Council,Direct Services,Sign Shop Materials,D3018,05/04/2016,60053368_0,733.02,Revenue,20002347,REXEL UK LIMITED
Oxford City Council,Direct Services,Materials,D3021,05/04/2016,60053687_1,916.58,Revenue,20002347,REXEL UK LIMITED
Oxford City Council,Direct Services,Materials,D3021,12/04/2016,60053877_1,7550,Revenue,20002347,REXEL UK LIMITED
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,05/04/2016,1027424_1,7467.67,Revenue,20002351,PHS GROUP PLC
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,05/04/2016,1027438_1,510.37,Revenue,20002351,PHS GROUP PLC
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,26/04/2016,1027604_1,690,Revenue,20002351,PHS GROUP PLC
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,26/04/2016,1027605_1,1843.6,Revenue,20002351,PHS GROUP PLC
Oxford City Council,Direct Services,Materials,D3021,07/06/2016,46290067_1,1191.74,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Materials,D3021,19/04/2016,47984728_1,229.43,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Materials,D3021,19/04/2016,47984728_2,317.52,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Materials,D3021,19/04/2016,47984728_3,10,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Materials,D3021,01/06/2016,47985355_1,850.94,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Materials,D3021,01/06/2016,47985355_2,132.41,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Law and Governance,General Stationery Supplies,D3301,26/04/2016,1027517_0,1848,Revenue,20002389,SHAW & SONS LTD
Oxford City Council,Direct Services,Sign Shop Materials,D3018,05/04/2016,60053377_0,2679.58,Revenue,20002393,SIGNPOST SOLUTIONS LTD T/AS SIGNFIX
Oxford City Council,Direct Services,Materials,D3021,21/06/2016,60057013_0,564,Revenue,20002395,SMITH & LOW LTD.
Oxford City Council,Direct Services,Business Rates/Council Tax,B1702,26/04/2016,46289639_1,6534,Revenue,20002401,SOUTH OXFORDSHIRE DISTRICT COUNCIL
Oxford City Council,Housing and Property,Electricity,B1501,26/04/2016,1023446_1,697.57,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,07/06/2016,1028781_1,719.41,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Gas,B1502,07/06/2016,1028873_1,1401.84,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Housing and Property,Electricity,B1501,26/04/2016,47013734_0,815.06,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Housing and Property,Electricity,B1501,26/04/2016,47013752_0,586.14,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,26/04/2016,47013809_0,1225.12,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,26/04/2016,47013897_1,661.36,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,26/04/2016,47013899_1,711.62,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014032_0,991.99,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014062_0,573.45,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014065_1,651.92,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014100_0,907.6,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014102_1,1146.86,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014109_0,1016.66,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014201_0,2042.54,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014213_0,834.51,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014232_1,956.13,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014234_1,1002.1,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014265_0,730.23,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014268_1,1495.12,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014285_0,1017.35,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014286_1,2098.7,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Housing and Property,Electricity,B1501,04/05/2016,47014318_1,1128.4,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Business Improvement,Electricity,B1501,04/05/2016,47014321_0,1397.4,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014356_1,690.51,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014380_1,586.97,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014382_1,582.54,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014384_1,955.49,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014386_1,534.53,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014392_1,811.92,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014399_0,925.33,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014401_0,963.09,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,04/05/2016,47014407_0,844.05,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,17/05/2016,47014453_0,1265.18,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,17/05/2016,47014513_0,560.4,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,17/05/2016,47014514_1,1684.32,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,17/05/2016,47014526_1,3124.68,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,17/05/2016,47014531_1,863.03,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Gas,B1502,17/05/2016,47014563_0,879.93,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,17/05/2016,47014565_1,1042.46,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,17/05/2016,47014566_0,706.6,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Housing and Property,Electricity,B1501,17/05/2016,47014568_1,1231.37,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Housing and Property,Electricity,B1501,17/05/2016,47014569_0,890.47,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,17/05/2016,47014570_0,549.6,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,17/05/2016,47014571_1,656.15,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Housing and Property,Electricity,B1501,17/05/2016,47014593_0,623.32,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,17/05/2016,47014614_0,1407.29,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,17/05/2016,47014616_0,1452.65,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,17/05/2016,47014618_0,1271.31,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,17/05/2016,47014620_0,1468.79,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,17/05/2016,47014623_1,1498.02,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,24/05/2016,47014653_1,511.6,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,24/05/2016,47014705_1,658.85,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,24/05/2016,47014784_1,685.33,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,14/06/2016,47014955_0,1146.96,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,28/06/2016,47014959_1,797.17,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Community Services,Electricity,B1501,28/06/2016,47014962_0,2226.5,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Community Services,Electricity,B1501,28/06/2016,47014975_1,952.5,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Community Services,Electricity,B1501,28/06/2016,47014976_0,595.57,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,28/06/2016,47014984_0,631.92,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,28/06/2016,47014986_0,679.79,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Housing and Property,Water & Sewerage Charges,B1830,19/04/2016,47013741_1,879.54,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,19/04/2016,47013743_1,943.93,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,26/04/2016,47013801_1,3869.17,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,26/04/2016,47013802_0,1912.41,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,26/04/2016,47013803_1,3975.36,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,26/04/2016,47013811_0,779.42,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,26/04/2016,47013812_1,2912.77,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,26/04/2016,47013815_0,4342.96,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,26/04/2016,47013816_1,813.54,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,26/04/2016,47013820_1,1139.86,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Housing and Property,Water & Sewerage Charges,B1830,26/04/2016,47013823_0,1842.64,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,26/04/2016,47013902_0,511.26,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,26/04/2016,47014015_0,655.76,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Housing and Property,Water & Sewerage Charges,B1830,04/05/2016,47014429_1,1525.02,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Housing and Property,Water & Sewerage Charges,B1830,04/05/2016,47014430_0,622.18,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,04/05/2016,47014431_0,1125.04,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,04/05/2016,47014435_1,1445.87,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,17/05/2016,47014455_0,539.53,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,24/05/2016,47014633_1,786.55,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,24/05/2016,47014642_0,1415.6,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Community Services,Water & Sewerage Charges,B1830,24/05/2016,47014647_1,1047.06,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Housing and Property,Water & Sewerage Charges,B1830,01/06/2016,47014857_0,768.82,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,28/06/2016,47014982_0,3987.96,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,28/06/2016,47014989_1,1124.43,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,28/06/2016,47014994_1,578.53,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,28/06/2016,47014997_0,2242.51,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,28/06/2016,47015046_1,2910.11,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,28/06/2016,47015104_0,1009.95,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,28/06/2016,47015157_1,1203.85,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,28/06/2016,47015158_0,1147.68,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,28/06/2016,47015159_1,818.4,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,28/06/2016,47015175_0,4869.56,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Tools,D3023,10/05/2016,1027593_1,610.25,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Tools,D3023,10/05/2016,1028090_0,756.04,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021,05/04/2016,60053622_1,700.1,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Tools,D3023,12/04/2016,60053886_0,1414,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Tools,D3023,12/04/2016,60053892_0,788,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021,19/04/2016,60054251_1,726.7,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021,26/04/2016,60054593_1,580.75,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021,26/04/2016,60054594_0,680.22,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Furniture & Equipment Purchase,D3001,17/05/2016,60055484_0,2100,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Tools,D3023,24/05/2016,60055893_0,2728.47,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021,01/06/2016,60056097_0,685.03,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021,28/06/2016,60057270_1,653.09,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021,17/05/2016,1027812_0,783,Revenue,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Materials,D3021,17/05/2016,1027923_0,583,Revenue,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Plant Purchase,C2002,05/04/2016,47984584_1,695,Revenue,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Main Contractor,Y021,05/04/2016,47984585_0,31342.5,Capital,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Main Contractor,Y021,05/04/2016,47984585_1,20,Capital,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Main Contractor,Y021,05/04/2016,47984585_2,55,Capital,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Main Contractor,Y021,24/05/2016,47985336_0,28370.25,Capital,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Main Contractor,Y021,14/06/2016,47985636_1,28370.25,Capital,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Furniture & Equipment Purchase,D3001,05/04/2016,60053577_0,620,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
