Body Name,Organisational Unit,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Type,Supplier ID,Supplier Name
Oxford City Council,HRA,Water & Sewerage Charges,B1830,00:00:00,1005537_1,597.94,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,00:00:00,1005578_1,748.97,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,00:00:00,1005822_1,1016.86,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,00:00:00,1005823_1,602.92,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,00:00:00,1006027_1,733.51,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,"Leisure, Parks & Communities",Water & Sewerage Charges,B1830,00:00:00,1006237_1,998.93,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Uninsured Losses / Claims,B1803,00:00:00,1006300_1,1020.06,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Regeneration and Major Projects Team,Water & Sewerage Charges,B1830,00:00:00,1006357_1,589.41,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,"Leisure, Parks & Communities",Water & Sewerage Charges,B1830,00:00:00,1006621_1,526.28,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,"Leisure, Parks & Communities",Water & Sewerage Charges,B1830,00:00:00,46281181_1,6050.72,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,00:00:00,46281306_1,682.27,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,"Leisure, Parks & Communities",Materials,D3021,00:00:00,1005282_1,579.39,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Tools,D3023,00:00:00,60018911_0,917.45,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60019082_2,615.7,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60019524_2,612.41,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Tools,D3023   ,00:00:00,60019532_2,979,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60019533_0,1140.25,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60019534_2,531.27,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60020237_0,544.02,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60020340_1,730.13,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60020347_1,774.48,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60020351_2,1007.19,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60021840_0,659.71,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60021978_0,928.86,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,"Leisure, Parks & Communities",Tools,D3023,00:00:00,1006619_1,217.82,Revenue,20002435,P A TURNEY LTD
Oxford City Council,"Leisure, Parks & Communities",Tools,D3023,00:00:00,1006619_2,383.46,Revenue,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Plant Purchase,C2002   ,00:00:00,47974904_0,960,Revenue,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Plant Purchase,C2002   ,00:00:00,47974904_1,309,Revenue,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Plant Purchase,C2002   ,00:00:00,47974904_2,762,Revenue,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Plant Purchase,C2002   ,00:00:00,47974904_3,768,Revenue,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Plant Purchase,C2002   ,00:00:00,47974904_4,472,Revenue,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Plant Purchase,C2002   ,00:00:00,47974904_5,587,Revenue,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Plant Purchase,C2002   ,00:00:00,47974904_6,2610,Revenue,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Plant Purchase,C2002   ,00:00:00,47974904_7,1360,Revenue,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Plant Purchase,C2002   ,00:00:00,47974904_8,325,Revenue,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Main Contractor,Y021,00:00:00,47975332_2,17930,Capital,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Furniture & Equipment Purchase,D3001,00:00:00,60018244_2,1856,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60018653_1,656,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Furniture & Equipment Purchase,D3001   ,00:00:00,60019552_1,630,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Tools,D3023   ,00:00:00,60020631_0,1210.4,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Furniture & Equipment Maintenance & Repairs,D3002   ,00:00:00,60020634_1,1174.8,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60020636_1,4259.85,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Tools,D3023   ,00:00:00,60020755_1,642.63,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Tools,D3023   ,00:00:00,60020763_1,842.8,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Tools,D3023,00:00:00,60021447_1,1328.8,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60022275_1,531.4,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60018153_1,2244.89,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60018155_1,970.08,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,00:00:00,60018984_1,628.78,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60018986_1,1433.49,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60018988_1,2843.42,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60019184_1,973.64,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60019185_1,1122.4,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60019416_2,2278.63,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60019417_0,771.38,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60019418_2,673.77,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60019430_1,3731.16,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101   ,00:00:00,60019963_1,952.81,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60019997_1,2073.5,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60020001_1,690.96,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60020002_1,877.64,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60020262_2,1134.3,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60020443_1,1554.65,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,00:00:00,60020853_1,1932.6,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60021492_1,1868.38,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60021887_0,1385.84,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60021889_0,779.1,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60021890_2,1894.2,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60021892_2,1369.39,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Supply & Collection Of Litter Bins,B1171   ,00:00:00,60019729_0,2378.02,Revenue,20002466,WYBONE LTD
Oxford City Council,Direct Services,Supply & Collection Of Litter Bins,B1171   ,00:00:00,60019914_1,2378.02,Revenue,20002466,WYBONE LTD
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,00:00:00,1004775_1,93889.45,Capital,20002494,E W BEARD LTD
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,00:00:00,1005637_1,67624.26,Capital,20002494,E W BEARD LTD
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,00:00:00,1005678_1,167671.57,Capital,20002494,E W BEARD LTD
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,00:00:00,1006327_1,113506.44,Capital,20002494,E W BEARD LTD
Oxford City Council,HRA,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281611_1,11930.71,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,Regeneration and Major Projects Team,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281611_10,137.49,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,Regeneration and Major Projects Team,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281611_11,1372.49,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,Regeneration and Major Projects Team,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281611_12,2359,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,Regeneration and Major Projects Team,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281611_13,47.49,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,Housing and Property,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281611_14,4463.29,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,HRA,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281611_15,854.95,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,Direct Services,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281611_2,276.25,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,Direct Services,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281611_3,372.25,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,Direct Services,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281611_4,243.75,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,Direct Services,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281611_5,389.83,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,Direct Services,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281611_6,1214.5,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,Direct Services,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281611_7,43.74,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,Regeneration and Major Projects Team,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281611_8,389.08,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,Regeneration and Major Projects Team,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281611_9,180,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,HRA,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281965_1,5491.47,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,HRA,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281965_2,330,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,Regeneration and Major Projects Team,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281965_3,180,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,Housing and Property,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281965_4,722.62,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,Regeneration and Major Projects Team,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281965_5,200,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,Regeneration and Major Projects Team,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281965_6,950,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,Regeneration and Major Projects Team,Fire Alarms and Emergency Lighting,B1241,00:00:00,46281965_7,775,Revenue,20002568,PYROTEC SERVICES LTD
Oxford City Council,HRA,Main Contractor,Y021,00:00:00,48020818_1,8910,Capital,20002568,PYROTEC SERVICES LTD
Oxford City Council,HRA,Main Contractor,Y021,00:00:00,48020846_1,1965,Capital,20002568,PYROTEC SERVICES LTD
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,00:00:00,48020875_1,9951,Capital,20002568,PYROTEC SERVICES LTD
Oxford City Council,Housing and Property,Services Maintenance (Planned),B1103,00:00:00,46281160_1,2569.96,Revenue,20002633,ADT FIRE & SECURITY
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3339,00:00:00,60018275_2,1773.6,Revenue,20002637,SMITH & OSMAN SERVICES
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60018133_1,1179.73,Revenue,20002680,OXFORD SAFETY SUPPLIES
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60018156_1,1285.1,Revenue,20002680,OXFORD SAFETY SUPPLIES
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60018336_1,1741.3,Revenue,20002680,OXFORD SAFETY SUPPLIES
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60018346_1,1300.06,Revenue,20002680,OXFORD SAFETY SUPPLIES
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60018669_1,1829.25,Revenue,20002680,OXFORD SAFETY SUPPLIES
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60019790_1,624,Revenue,20002680,OXFORD SAFETY SUPPLIES
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60020224_1,895,Revenue,20002680,OXFORD SAFETY SUPPLIES
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60020253_0,1032.75,Revenue,20002680,OXFORD SAFETY SUPPLIES
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60020994_1,2085.75,Revenue,20002680,OXFORD SAFETY SUPPLIES
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60021472_1,694.5,Revenue,20002680,OXFORD SAFETY SUPPLIES
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60021510_1,1005.57,Revenue,20002680,OXFORD SAFETY SUPPLIES
Oxford City Council,Direct Services,Materials,D3021   ,00:00:00,60022272_1,1287.95,Revenue,20002680,OXFORD SAFETY SUPPLIES
Oxford City Council,Direct Services,Sign Shop Materials,D3018   ,00:00:00,60019280_1,2249.1,Revenue,20002698,SPANDEX  LTD.  (UK)  COLLECTIONS
Oxford City Council,Direct Services,Sign Shop Materials,D3018   ,00:00:00,60019711_1,649.11,Revenue,20002698,SPANDEX  LTD.  (UK)  COLLECTIONS
Oxford City Council,Direct Services,Sign Shop Materials,D3018   ,00:00:00,60020327_1,3706.11,Revenue,20002698,SPANDEX  LTD.  (UK)  COLLECTIONS
Oxford City Council,Direct Services,Sign Shop Materials,D3018   ,00:00:00,60021138_1,708.28,Revenue,20002698,SPANDEX  LTD.  (UK)  COLLECTIONS
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,00:00:00,47975029_1,745,Revenue,20002712,CLEANSING SERVICE GROUP LTD
Oxford City Council,Housing and Property,Contract Printing (External),D3303,00:00:00,1006492_1,900,Revenue,20002720,CARBON COLOUR COMPANY LTD
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,00:00:00,1005189_1,10000,Revenue,20002893,CHERWELL DISTRICT COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Tools,D3023,00:00:00,1005307_1,454.74,Revenue,20002919,HONEY BROTHERS LTD
Oxford City Council,"Leisure, Parks & Communities",Protective Clothing,D3201,00:00:00,1005307_2,643.16,Revenue,20002919,HONEY BROTHERS LTD
Oxford City Council,"Leisure, Parks & Communities",Protective Clothing,D3201,00:00:00,1005308_1,464.34,Revenue,20002919,HONEY BROTHERS LTD
Oxford City Council,"Leisure, Parks & Communities",Tools,D3023,00:00:00,1005308_2,191.17,Revenue,20002919,HONEY BROTHERS LTD
Oxford City Council,"Leisure, Parks & Communities",Protective Clothing,D3201,00:00:00,1005454_1,1266.45,Revenue,20002919,HONEY BROTHERS LTD
Oxford City Council,"Leisure, Parks & Communities",Protective Clothing,D3201,00:00:00,1006426_1,287,Revenue,20002919,HONEY BROTHERS LTD
Oxford City Council,"Leisure, Parks & Communities",Tools,D3023,00:00:00,1006426_2,357.24,Revenue,20002919,HONEY BROTHERS LTD
Oxford City Council,"Leisure, Parks & Communities",Postage & Carriage,D3501,00:00:00,1006426_3,30,Revenue,20002919,HONEY BROTHERS LTD
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101   ,00:00:00,60020366_1,1881,Revenue,20002929,ENVIRONMENT AGENCY
Oxford City Council,Environmental Development,Consultants Fees,D3411,00:00:00,1004699_1,10200,Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
Oxford City Council,City Development,General Contracted Services,D3401,00:00:00,1004989_1,2665,Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
Oxford City Council,Law and Governance,General Contracted Services,D3401,00:00:00,1005144_1,1459.68,Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
Oxford City Council,City Development,General Contracted Services,D3401,00:00:00,1005551_1,9000,Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
Oxford City Council,Human Resources & Facilities,Copier Unit Recharges,D3304,00:00:00,1006390_1,2938,Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
Oxford City Council,Human Resources & Facilities,Copier Unit Recharges,D3304,00:00:00,1006391_1,6000,Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
Oxford City Council,Direct Services,Contributions,D3702,00:00:00,46281198_1,6465.13,Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
Oxford City Council,Business Improvement & Technology,Main Contractor,Y021,00:00:00,46281307_1,9450,Capital,20002930,OXFORDSHIRE COUNTY COUNCIL
Oxford City Council,Business Improvement & Technology,Other Computing Services,D3540,00:00:00,46281307_10,350,Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
Oxford City Council,Business Improvement & Technology,Other Computing Services,D3540,00:00:00,46281307_11,350,Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
Oxford City Council,Business Improvement & Technology,Other Computing Services,D3540,00:00:00,46281307_12,262.5,Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
