body_name,organisational_unit,expenditure_category,expenditure_code,paid_date,trans_no,amount,Type,supplier_id,supplier_name
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,04/12/2014,47977751_9,5.57,Revenue,20002168,DENNIS EAGLE LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,09/12/2014,47977813_2,172.08,Revenue,20002168,DENNIS EAGLE LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,09/12/2014,47977813_3,172.08,Revenue,20002168,DENNIS EAGLE LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,09/12/2014,47977813_4,172.08,Revenue,20002168,DENNIS EAGLE LTD
Oxford City Council,Direct Services,Materials,D3021,11/11/2014,60028193_0,1913.4,Revenue,20002171,EDMUNDSON ELECTRICAL LTD
Oxford City Council,Direct Services,Materials,D3021   ,07/10/2014,60026582_1,3093.32,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,07/10/2014,60026601_1,2910.59,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,07/10/2014,60026765_1,986.33,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,07/10/2014,60026777_1,2497.03,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,14/10/2014,60026878_1,2091.64,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,14/10/2014,60026948_1,639,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,14/10/2014,60027137_1,10682.25,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,14/10/2014,60027140_1,9239.91,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,21/10/2014,60027190_0,595,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,21/10/2014,60027202_0,3616.92,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,21/10/2014,60027204_0,4001.94,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,21/10/2014,60027205_2,781.03,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,21/10/2014,60027392_0,1713.86,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,21/10/2014,60027394_0,2958.31,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,21/10/2014,60027396_0,641.93,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,28/10/2014,60027700_2,1470.44,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,28/10/2014,60027702_2,2601.38,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,28/10/2014,60027735_0,1784.76,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,28/10/2014,60027741_0,1947.42,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,28/10/2014,60027744_1,2017.16,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,28/10/2014,60027774_1,578.8,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,04/11/2014,60027970_1,509.76,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,11/11/2014,60028197_0,4487.52,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,11/11/2014,60028249_0,1573.2,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,11/11/2014,60028332_2,1053.51,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,11/11/2014,60028399_1,5433.77,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,11/11/2014,60028422_1,1008.4,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,18/11/2014,60028681_2,4441.45,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,18/11/2014,60028682_0,1669.11,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,18/11/2014,60028683_2,1113.8,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,18/11/2014,60028763_1,1072.71,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,04/12/2014,60029443_0,1119.42,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,04/12/2014,60029450_2,527.8,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,04/12/2014,60029452_2,1442.16,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,04/12/2014,60029454_2,6014.25,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,09/12/2014,60029689_2,1425.48,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,09/12/2014,60029699_1,4290.83,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,09/12/2014,60029755_2,760.6,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,09/12/2014,60029811_2,2222.92,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,09/12/2014,60029845_2,1573.65,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,09/12/2014,60029934_1,531.16,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,09/12/2014,60030055_1,1928.71,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,09/12/2014,60030056_1,4405.28,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,09/12/2014,60030058_1,960.04,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,09/12/2014,60030064_1,1052.3,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,16/12/2014,60030192_0,2520.8,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,16/12/2014,60030217_1,3598.51,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,23/12/2014,60030524_1,8174.43,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,23/12/2014,60030713_1,2385.8,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,31/12/2014,60030867_2,792.08,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,31/12/2014,60030870_0,4240.38,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,31/12/2014,60030873_2,1068.88,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,31/12/2014,60030875_2,3329.36,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,31/12/2014,60030876_0,623.5,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,07/10/2014,47976920_2,894.82,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
Oxford City Council,Suspense,Materials,D3021   ,07/10/2014,47976920_3,348.25,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
Oxford City Council,Suspense,Materials,D3021,04/12/2014,47977745_2,980,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
Oxford City Council,Suspense,Materials,D3021,04/12/2014,47977745_3,2450,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
Oxford City Council,Suspense,Materials,D3021,04/12/2014,47977745_4,457.7,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
Oxford City Council,Suspense,Materials,D3021,04/12/2014,47977745_5,348.25,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
Oxford City Council,Suspense,Materials,D3021,04/12/2014,47977745_6,346.26,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
Oxford City Council,Suspense,Materials,D3021   ,09/12/2014,47977825_2,348.25,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
Oxford City Council,Suspense,Materials,D3021   ,09/12/2014,47977825_3,457.7,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
Oxford City Council,Direct Services,Materials,D3021   ,16/12/2014,47977987_1,660,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,31/12/2014,47978160_2,570,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,31/12/2014,47978160_3,225,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
Oxford City Council,"Leisure, Parks & Communities",Waste Disposal & Skip Hire,D3420,11/11/2014,1010135_1,978.96,Revenue,20002222,GRUNDON WASTE MANAGEMENT LTD
Oxford City Council,"Leisure, Parks & Communities",Waste Disposal & Skip Hire,D3420,25/11/2014,1010684_1,1502,Revenue,20002222,GRUNDON WASTE MANAGEMENT LTD
Oxford City Council,"Leisure, Parks & Communities",Waste Disposal & Skip Hire,D3420,23/12/2014,1011728_1,1020,Revenue,20002222,GRUNDON WASTE MANAGEMENT LTD
Oxford City Council,Direct Services,Materials,D3021,04/12/2014,47977728_0,590,Revenue,20002241,HURLEY INDUSTRIAL CLEANING EQU
Oxford City Council,Suspense,Materials,D3021   ,07/10/2014,60026684_1,1267.84,Revenue,20002249,INSTARMAC LTD
Oxford City Council,Suspense,Materials,D3021   ,07/10/2014,60026685_1,2495.84,Revenue,20002249,INSTARMAC LTD
Oxford City Council,Suspense,Materials,D3021   ,07/10/2014,60026686_1,3129.76,Revenue,20002249,INSTARMAC LTD
Oxford City Council,Suspense,Materials,D3021   ,07/10/2014,60026687_1,4728.8,Revenue,20002249,INSTARMAC LTD
Oxford City Council,Suspense,Materials,D3021   ,07/10/2014,60026689_1,2798.56,Revenue,20002249,INSTARMAC LTD
Oxford City Council,Suspense,Materials,D3021   ,07/10/2014,60026696_1,3322.04,Revenue,20002249,INSTARMAC LTD
Oxford City Council,Suspense,Materials,D3021   ,04/11/2014,60028032_1,1131.2,Revenue,20002249,INSTARMAC LTD
Oxford City Council,Suspense,Materials,D3021   ,18/11/2014,60028869_1,2356.92,Revenue,20002249,INSTARMAC LTD
Oxford City Council,Suspense,Materials,D3021   ,04/12/2014,60029370_2,1765.12,Revenue,20002249,INSTARMAC LTD
Oxford City Council,Suspense,Materials,D3021,09/12/2014,60029945_1,1131.2,Revenue,20002249,INSTARMAC LTD
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101,14/10/2014,1009147_1,1440,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,07/10/2014,60026570_1,692.06,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,07/10/2014,60026573_1,654.58,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,07/10/2014,60026574_1,695.69,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,07/10/2014,60026575_1,654.58,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,07/10/2014,60026576_1,992.49,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,07/10/2014,60026577_1,3598.07,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,07/10/2014,60026578_1,723.85,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,07/10/2014,60026579_1,726.44,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,07/10/2014,60026597_1,3569.92,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,07/10/2014,60026598_1,654.58,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,07/10/2014,60026599_1,654.58,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,07/10/2014,60026608_1,654.58,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,07/10/2014,60026609_1,766.76,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,07/10/2014,60026611_1,670.55,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,07/10/2014,60026612_1,587.24,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,07/10/2014,60026613_1,695.02,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,07/10/2014,60026749_1,548.71,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,07/10/2014,60026775_1,1332.12,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,07/10/2014,60026780_1,719.47,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,07/10/2014,60026781_1,675.79,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,07/10/2014,60026782_1,654.58,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,07/10/2014,60026783_1,2992.21,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,14/10/2014,60026902_1,688.06,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,14/10/2014,60026903_1,1499.88,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,14/10/2014,60026912_1,654.58,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,14/10/2014,60026913_1,679.2,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,14/10/2014,60026915_1,758.12,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,14/10/2014,60026916_1,850.93,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,14/10/2014,60026963_0,3225.17,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,14/10/2014,60026966_2,1262.14,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,14/10/2014,60026968_2,1332.46,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,14/10/2014,60026971_0,849.38,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,14/10/2014,60026990_1,654.58,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,14/10/2014,60026993_1,1116.33,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,14/10/2014,60026994_1,1531.6,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,14/10/2014,60026997_1,1543.53,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,14/10/2014,60026998_1,1158.69,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,14/10/2014,60027079_0,1128.75,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,21/10/2014,60027158_1,1043.44,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,21/10/2014,60027159_1,800.29,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,21/10/2014,60027160_1,654.58,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,21/10/2014,60027161_1,675.79,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,21/10/2014,60027162_1,654.58,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,21/10/2014,60027163_1,654.58,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,21/10/2014,60027164_1,901.62,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,21/10/2014,60027168_1,1217.74,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,21/10/2014,60027170_1,547.29,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,21/10/2014,60027172_1,1635.12,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,21/10/2014,60027176_1,558.85,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,21/10/2014,60027177_1,582.53,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,21/10/2014,60027181_1,504,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,21/10/2014,60027182_1,2414.75,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,21/10/2014,60027330_0,631.63,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,21/10/2014,60027340_2,692.69,Revenue,20002254,GRAFTON MERCHANTING GB LTD
