Body Name,Organisational Unit,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Type,Supplier ID,Supplier Name 
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,30/09/2014,60026361_1,789.36,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,30/09/2014,60026362_1,654.58,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,30/09/2014,60026534_0,815.14,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,30/09/2014,60026535_2,654.58,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,30/09/2014,60026536_0,654.58,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,30/09/2014,60026537_2,1411.51,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,30/09/2014,60026538_0,1960.6,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021,30/09/2014,60026539_2,584.69,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,09/09/2014,60025705_1,4612,Revenue,20002282,M&J ENGINEERS LTD
Oxford City Council,Direct Services,Main Contractor,Y021,27/08/2014,1007732_1,9500,Capital,20002296,METRIC GROUP LIMITED
Oxford City Council,Suspense,Other Miscellaneous Expenses,D3811,16/09/2014,46283028_1,989.76,Revenue,20002299,C BREWER & SONS LTD
Oxford City Council,Suspense,Other Miscellaneous Expenses,D3811,16/09/2014,46283030_1,1173.56,Revenue,20002299,C BREWER & SONS LTD
Oxford City Council,Suspense,Other Miscellaneous Expenses,D3811,16/09/2014,46283034_1,2812.01,Revenue,20002299,C BREWER & SONS LTD
Oxford City Council,Direct Services,Materials,D3021,08/07/2014,60022769_2,1033.02,Revenue,20002299,C BREWER & SONS LTD
Oxford City Council,Direct Services,Materials,D3021,19/08/2014,60024302_0,689.04,Revenue,20002299,C BREWER & SONS LTD
Oxford City Council,Direct Services,Materials,D3021,27/08/2014,60024915_1,1113.62,Revenue,20002299,C BREWER & SONS LTD
Oxford City Council,Direct Services,Materials,D3021   ,02/09/2014,60025249_2,2152.63,Revenue,20002299,C BREWER & SONS LTD
Oxford City Council,Direct Services,Materials,D3021   ,09/09/2014,60025544_0,1169.97,Revenue,20002299,C BREWER & SONS LTD
Oxford City Council,Direct Services,Materials,D3021,30/09/2014,60026313_0,748.98,Revenue,20002299,C BREWER & SONS LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,30/09/2014,60026311_0,12540.74,Revenue,20002323,JOHN NICHOLLS (TRADING) LTD
Oxford City Council,Direct Services,Short Courses,A0622,05/08/2014,1007973_1,12800,Revenue,20002333,ACTIVATE LEARNING
Oxford City Council,Direct Services,Materials,D3021   ,23/09/2014,60026115_1,613.53,Revenue,20002335,OXFORD FENCING SUPPLIES
Oxford City Council,Direct Services,Materials,D3021,30/09/2014,60026439_2,1111.21,Revenue,20002335,OXFORD FENCING SUPPLIES
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,27/08/2014,1008481_1,509.2,Revenue,20002340,OXFORD POOLS LIMITED
Oxford City Council,Direct Services,Materials,D3021,19/08/2014,60024348_0,2170.18,Revenue,20002347,REXEL UK LIMITED
Oxford City Council,Direct Services,Materials,D3021,19/08/2014,60024348_1,105.96,Revenue,20002347,REXEL UK LIMITED
Oxford City Council,Direct Services,Health & Safety,B1309   ,09/09/2014,60025730_1,1512.94,Revenue,20002347,REXEL UK LIMITED
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103   ,29/07/2014,60023683_2,708.17,Revenue,20002351,PHS GROUP PLC
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,01/07/2014,47975734_0,2658.14,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,01/07/2014,47975764_0,1242.84,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,01/07/2014,47975764_1,155.54,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,01/07/2014,47975764_2,176.94,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,08/07/2014,47975890_1,534.25,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,23/09/2014,47976505_1,519.52,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,23/09/2014,47976505_2,123.1,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,23/09/2014,47976505_3,48.74,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,23/09/2014,47976505_4,48.74,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Sign Shop Materials,D3018   ,29/07/2014,60023565_2,1665,Revenue,20002393,SIGNPOST SOLUTIONS LTD T/AS SIGNFIX
Oxford City Council,"Leisure, Parks & Communities",General Contracted Services,D3401,05/08/2014,1007880_1,6000,Revenue,20002401,SOUTH OXFORDSHIRE DISTRICT COUNCIL
Oxford City Council,Environmental Development,General Contracted Services,D3401,19/08/2014,1008256_1,7500,Revenue,20002401,SOUTH OXFORDSHIRE DISTRICT COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,01/07/2014,1007017_1,865,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,15/07/2014,1007293_1,1572.28,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,22/07/2014,1007522_1,2151.91,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Regeneration and Major Projects Team,Electricity,B1501,29/07/2014,1007710_1,1051.97,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Customer Services,Electricity,B1501,29/07/2014,1007721_1,601.57,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,12/08/2014,1008030_1,3262.12,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,19/08/2014,1008192_1,1680.6,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,19/08/2014,1008223_1,528.83,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,19/08/2014,1008224_1,847.14,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,19/08/2014,1008230_1,641.08,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,19/08/2014,1008231_1,661.59,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Regeneration and Major Projects Team,Electricity,B1501,19/08/2014,1008237_1,781.22,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Regeneration and Major Projects Team,Electricity,B1501,19/08/2014,1008244_1,951.26,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,19/08/2014,1008247_1,2232.39,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Regeneration and Major Projects Team,Electricity,B1501,19/08/2014,1008248_1,3034.45,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,19/08/2014,1008254_1,1735.15,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,"Policy, Culture and Communication",Electricity,B1501,09/09/2014,1008662_1,712.09,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Housing and Property,Electricity,B1501,09/09/2014,1008664_1,597.86,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,16/09/2014,1009001_1,1680.48,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,30/09/2014,1009058_1,980.74,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Direct Services,Electricity,B1501,30/09/2014,1009089_1,514.84,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,30/09/2014,1009097_1,535.79,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Housing and Property,Electricity,B1501,08/07/2014,46282416_1,5566.58,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,15/07/2014,46282461_1,337.8,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,15/07/2014,46282461_2,890.47,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Housing and Property,Electricity,B1501,22/07/2014,46282542_1,2104.81,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,12/08/2014,46282709_1,861.71,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,12/08/2014,46282709_10,945.68,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,12/08/2014,46282709_11,514.83,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,12/08/2014,46282709_12,4424.75,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,12/08/2014,46282709_13,999.39,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,12/08/2014,46282709_14,1522.76,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,12/08/2014,46282709_2,215.51,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,12/08/2014,46282709_3,407.98,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,12/08/2014,46282709_4,-76.58,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,12/08/2014,46282709_5,950.57,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,12/08/2014,46282709_6,2056.27,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,12/08/2014,46282709_7,19110.77,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,12/08/2014,46282709_8,1118.56,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,12/08/2014,46282709_9,993.14,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,Housing and Property,Electricity,B1501,27/08/2014,46282880_1,3883.11,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,30/09/2014,46283254_1,967.93,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,30/09/2014,46283254_2,163.76,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,30/09/2014,46283254_3,5389.43,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,30/09/2014,46283254_4,1647.19,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Electricity,B1501,30/09/2014,46283254_5,905.31,Revenue,20002402,SOUTHERN ELECTRIC PLC
Oxford City Council,HRA,Water & Sewerage Charges,B1830,01/07/2014,1006829_1,1007.58,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,01/07/2014,1006886_1,612,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Regeneration and Major Projects Team,Water & Sewerage Charges,B1830,01/07/2014,1006929_1,1580.73,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,"Leisure, Parks & Communities",Water & Sewerage Charges,B1830,01/07/2014,1007058_1,3306.43,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,15/07/2014,1007142_1,1400.53,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Regeneration and Major Projects Team,Water & Sewerage Charges,B1830,08/07/2014,1007143_1,681.97,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,15/07/2014,1007191_1,753.64,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,29/07/2014,1007567_1,580.23,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,29/07/2014,1007758_1,811.49,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,05/08/2014,1007763_1,1122.87,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Regeneration and Major Projects Team,Water & Sewerage Charges,B1830,29/07/2014,1007792_1,1847.86,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,05/08/2014,1007894_1,652.8,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,05/08/2014,1007895_1,1545.9,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,12/08/2014,1008121_1,605.97,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,23/09/2014,1008267_1,839.26,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,02/09/2014,1008430_1,692.95,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Housing and Property,Water & Sewerage Charges,B1830,02/09/2014,1008431_1,592.01,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,27/08/2014,1008478_1,586.7,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,16/09/2014,1008776_1,1177.48,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Regeneration and Major Projects Team,Water & Sewerage Charges,B1830,09/09/2014,1008800_1,623.42,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,"Leisure, Parks & Communities",Water & Sewerage Charges,B1830,09/09/2014,1008801_1,954.39,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,23/09/2014,1008968_1,803.97,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Regeneration and Major Projects Team,Water & Sewerage Charges,B1830,30/09/2014,1009196_1,1927.72,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,HRA,Water & Sewerage Charges,B1830,30/09/2014,1009198_1,690.87,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Direct Services,Water & Sewerage Charges,B1830,30/09/2014,1009200_1,558.54,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,"Leisure, Parks & Communities",Water & Sewerage Charges,B1830,30/09/2014,1009324_1,4708.55,Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Law and Governance,Books & Publications,D3302,23/09/2014,1008987_1,650.45,Revenue,20002433,LEXISNEXIS BUTTERWORTHS
Oxford City Council,Direct Services,Materials,D3021   ,29/07/2014,60023707_1,949.55,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021,19/08/2014,60024327_2,529.43,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021,19/08/2014,60024328_0,603.35,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021   ,09/09/2014,60025613_0,1597.58,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021,16/09/2014,60025823_0,586.07,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021,16/09/2014,60025879_0,621.25,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Materials,D3021,16/09/2014,60025880_1,1945.46,Revenue,20002434,TOOLMASTER (OXFORD) LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,09/09/2014,47976590_2,482.14,Revenue,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,09/09/2014,47976590_3,490.41,Revenue,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,09/09/2014,47976595_0,1401.4,Revenue,20002435,P A TURNEY LTD
Oxford City Council,Direct Services,Tools,D3023   ,22/07/2014,60023317_0,2350.25,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Tools,D3023   ,29/07/2014,60023622_0,1806.5,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Tools,D3023   ,29/07/2014,60023625_2,623,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Category 'B' Stores,D3022,19/08/2014,60024332_0,936.77,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Materials,D3021,19/08/2014,60024458_1,2938.5,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Tools,D3023,19/08/2014,60024515_1,605,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Tools,D3023   ,02/09/2014,60025214_0,816.9,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Materials,D3021   ,02/09/2014,60025216_0,633,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Tools,D3023   ,02/09/2014,60025218_0,1070,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,02/09/2014,60025221_2,530,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Tools,D3023   ,09/09/2014,60025638_0,761.9,Revenue,20002443,UNIVERSAL ACCESS & POWER PLAN
Oxford City Council,Direct Services,Materials,D3021   ,01/07/2014,60022493_0,875.69,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021,08/07/2014,60022677_2,1135.89,Revenue,20002464,WOLSELEY UK LIMITED
Oxford City Council,Direct Services,Materials,D3021   ,22/07/2014,60023394_2,1503.25,Revenue,20002464,WOLSELEY UK LIMITED
