body_name,organisational_unit,expenditure_category,expenditure_code,paid_date,trans_no,amount,caporrev,supplier_id,supplier_name
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017585_0,726.00,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/03/2014,60017587_0,824.49,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/03/2014,60017589_0,2135.66,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017594_2,823.68,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/03/2014,60017595_0,1313.24,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017596_2,660.43,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017597_0,660.43,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017598_2,660.43,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017599_0,779.20,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017600_2,660.43,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017601_0,788.43,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017602_2,755.93,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/03/2014,60017604_2,914.20,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017610_2,660.43,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017611_0,660.43,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017617_0,600.00,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/03/2014,60017630_2,1663.55,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017631_0,546.37,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017633_0,687.66,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017667_0,1087.03,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017669_0,605.00,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/03/2014,60017671_0,1831.15,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/03/2014,60017673_0,1114.81,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/03/2014,60017674_2,5991.22,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/03/2014,60017675_0,3430.45,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/03/2014,60017676_2,694.46,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/03/2014,60017678_1,1448.68,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/03/2014,60017679_1,555.00,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017684_1,1215.42,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017685_1,660.43,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017686_1,660.43,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017687_1,862.10,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017688_1,701.54,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017689_1,660.43,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017690_2,701.54,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017691_0,660.43,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017692_2,858.98,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017693_0,660.43,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017694_2,800.41,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017695_0,701.54,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017696_2,1034.91,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017697_0,1124.37,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017701_0,526.49,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017704_2,820.99,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017705_0,917.61,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017707_0,590.81,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017714_1,660.43,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017720_1,743.92,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017722_1,660.43,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017723_1,820.99,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017724_1,743.76,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017725_1,1196.23,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017726_1,1318.92,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017727_1,937.90,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017923_0,1353.95,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017924_2,1478.07,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/03/2014,60017960_0,4239.41,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/03/2014,60017963_2,2188.94,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/03/2014,60017967_2,2549.93,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017976_0,1263.06,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60017978_0,835.71,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,25/03/2014,60018019_2,517.41,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/03/2014,60018022_0,9044.26,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/03/2014,60018024_0,1660.01,Revenue,20002254,GRAFTON MERCHANTING GB LTD
Oxford City Council,Direct Services,Plant Purchase,C2002   ,21/01/2014,47973693_0,1600.00,Revenue,20002278,MF HYDRAULICS LTD
Oxford City Council,Direct Services,Plant Purchase,C2002   ,21/01/2014,47973693_1,300.00,Revenue,20002278,MF HYDRAULICS LTD
Oxford City Council,Direct Services,Plant Purchase,C2002   ,21/01/2014,47973693_2,259.00,Revenue,20002278,MF HYDRAULICS LTD
Oxford City Council,Direct Services,Plant Purchase,C2002   ,21/01/2014,47973693_3,19.20,Revenue,20002278,MF HYDRAULICS LTD
Oxford City Council,Direct Services,Plant Purchase,C2002   ,21/01/2014,47973693_4,19.20,Revenue,20002278,MF HYDRAULICS LTD
Oxford City Council,Direct Services,Plant Purchase,C2002,25/02/2014,47974189_1,1800.00,Revenue,20002278,MF HYDRAULICS LTD
Oxford City Council,Direct Services,Plant Purchase,C2002,25/02/2014,47974189_2,410.40,Revenue,20002278,MF HYDRAULICS LTD
Oxford City Council,Direct Services,Plant Purchase,C2002,04/03/2014,47974367_0,800.00,Revenue,20002278,MF HYDRAULICS LTD
Oxford City Council,Direct Services,Plant Purchase,C2002,04/03/2014,47974367_1,1020.00,Revenue,20002278,MF HYDRAULICS LTD
Oxford City Council,Direct Services,Plant Purchase,C2002,04/03/2014,47974367_2,450.00,Revenue,20002278,MF HYDRAULICS LTD
Oxford City Council,Direct Services,Contract Plant Hire,C2402,28/01/2014,60014934_1,750.00,Revenue,20002282,M&J ENGINEERS LTD
Oxford City Council,Direct Services,General Contracted Services,D3401,11/03/2014,60017160_0,840.00,Revenue,20002282,M&J ENGINEERS LTD
Oxford City Council,Direct Services,Contract Plant Hire,C2402   ,25/03/2014,60018041_1,900.00,Revenue,20002282,M&J ENGINEERS LTD
Oxford City Council,Direct Services,Contract Plant Hire,C2402   ,25/03/2014,60018042_1,600.00,Revenue,20002282,M&J ENGINEERS LTD
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101,14/01/2014,1002633_1,1871.64,Revenue,20002296,METRIC GROUP LIMITED
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101,14/01/2014,1002633_2,369.00,Revenue,20002296,METRIC GROUP LIMITED
Oxford City Council,Direct Services,Furniture & Equipment Maintenance & Repairs,D3002,11/02/2014,1003158_1,600.86,Revenue,20002296,METRIC GROUP LIMITED
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101,18/02/2014,1003213_1,646.80,Revenue,20002296,METRIC GROUP LIMITED
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101,25/02/2014,1003358_1,1518.05,Revenue,20002296,METRIC GROUP LIMITED
Oxford City Council,Direct Services,Materials,D3021,07/01/2014,60014475_2,644.85,Revenue,20002299,C BREWER & SONS LTD
Oxford City Council,Direct Services,Materials,D3021,21/01/2014,60014771_2,783.10,Revenue,20002299,C BREWER & SONS LTD
Oxford City Council,Direct Services,Materials,D3021,28/01/2014,60014977_1,1198.80,Revenue,20002299,C BREWER & SONS LTD
Oxford City Council,Direct Services,Materials,D3021   ,04/02/2014,60015524_0,1007.38,Revenue,20002299,C BREWER & SONS LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/02/2014,60016228_1,958.17,Revenue,20002299,C BREWER & SONS LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/02/2014,60016353_1,691.20,Revenue,20002299,C BREWER & SONS LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/02/2014,60016355_1,671.53,Revenue,20002299,C BREWER & SONS LTD
Oxford City Council,Direct Services,Materials,D3021,11/03/2014,60017054_1,971.66,Revenue,20002299,C BREWER & SONS LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/03/2014,60017890_2,1172.21,Revenue,20002299,C BREWER & SONS LTD
Oxford City Council,Direct Services,Materials,D3021   ,25/03/2014,60017932_1,518.43,Revenue,20002299,C BREWER & SONS LTD
Oxford City Council,Direct Services,Materials,D3021,07/01/2014,60014273_0,644.40,Revenue,20002335,OXFORD FENCING SUPPLIES
Oxford City Council,Direct Services,Materials,D3021,14/01/2014,60014578_0,1198.00,Revenue,20002335,OXFORD FENCING SUPPLIES
Oxford City Council,Direct Services,Materials,D3021   ,11/02/2014,60015951_0,666.45,Revenue,20002347,REXEL UK LIMITED
Oxford City Council,Direct Services,Materials,D3021   ,11/02/2014,60015951_1,650.42,Revenue,20002347,REXEL UK LIMITED
Oxford City Council,Direct Services,Tools,D3023   ,11/02/2014,60015999_2,33.91,Revenue,20002347,REXEL UK LIMITED
Oxford City Council,Direct Services,Tools,D3023   ,11/02/2014,60015999_3,469.25,Revenue,20002347,REXEL UK LIMITED
Oxford City Council,Direct Services,Tools,D3023,04/03/2014,60016827_2,981.78,Revenue,20002347,REXEL UK LIMITED
Oxford City Council,Suspense,Materials,D3021,04/03/2014,60016948_1,1140.00,Revenue,20002347,REXEL UK LIMITED
Oxford City Council,Direct Services,Materials,D3021   ,18/03/2014,60017316_1,515.46,Revenue,20002347,REXEL UK LIMITED
Oxford City Council,Direct Services,Tools,D3023   ,25/03/2014,60017840_2,771.20,Revenue,20002347,REXEL UK LIMITED
Oxford City Council,Direct Services,Cleaning Materials,B1601,25/03/2014,1004461_1,2164.65,Revenue,20002351,PHS GROUP PLC
Oxford City Council,Direct Services,Services Maintenance (Planned),B1103,28/01/2014,60015251_1,7620.13,Revenue,20002351,PHS GROUP PLC
Oxford City Council,Direct Services,Short Courses,A0622,11/02/2014,46280208_1,1362.00,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,21/01/2014,47973666_1,299.47,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,21/01/2014,47973666_2,299.47,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Suspense,Materials,D3021   ,21/01/2014,47973666_3,297.48,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Suspense,Materials,D3021   ,21/01/2014,47973666_4,93.06,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,25/02/2014,47974176_1,253.86,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,25/02/2014,47974176_10,3.12,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,25/02/2014,47974176_11,0.39,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,25/02/2014,47974176_2,253.86,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,25/02/2014,47974176_3,482.95,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,25/02/2014,47974176_4,11.04,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,25/02/2014,47974176_5,6.24,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,25/02/2014,47974176_6,11.12,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,25/02/2014,47974176_7,5.49,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,25/02/2014,47974176_8,6.33,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,25/02/2014,47974176_9,29.39,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,25/02/2014,47974246_0,123.45,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,25/02/2014,47974246_1,387.08,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,25/02/2014,47974246_2,236.51,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,18/03/2014,47974475_0,306.13,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,18/03/2014,47974475_1,317.53,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,18/03/2014,47974516_2,542.18,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,18/03/2014,47974516_3,105.47,Revenue,20002387,AEBI SCHMIDT UK LTD
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031   ,18/03/2014,47974516_4,554.28,Revenue,20002387,AEBI SCHMIDT UK LTD
