Body Name,Organisatonal Unit,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Type,Supplier ID,Supplier Name
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979682_3,45,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979682_4,530,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979682_5,30,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979682_6,195,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979682_7,6230,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979682_8,250,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979682_9,749,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979691_10,280,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979691_11,749,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979691_2,16376.75,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979691_3,60,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979691_4,150,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979691_5,45,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979691_6,530,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979691_7,30,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979691_8,195,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979691_9,8945,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979694_0,15856.75,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979694_1,475,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979694_2,150,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979694_3,45,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979694_4,530,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979694_5,30,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979694_6,195,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979694_7,6230,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979694_8,250,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979694_9,749,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979707_10,749,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979707_2,15856.75,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979707_3,150,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979707_4,45,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979707_5,530,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979707_6,30,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979707_7,195,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979707_8,7319,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979707_9,250,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979724_0,15856.75,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979724_1,60,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979724_10,1495,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979724_11,749,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979724_12,650,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979724_2,150,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979724_3,45,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979724_4,600,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979724_5,530,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979724_6,30,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979724_7,195,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979724_8,4795,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979724_9,280,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979736_0,15856.75,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979736_1,475,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979736_2,150,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979736_3,45,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979736_4,530,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979736_5,30,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979736_6,195,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979736_7,6230,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979736_8,250,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979736_9,749,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979738_0,15856.75,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979738_1,60,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979738_10,1495,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979738_11,749,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979738_12,650,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979738_2,150,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979738_3,45,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979738_4,600,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979738_5,530,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979738_6,30,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979738_7,195,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979738_8,4795,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979738_9,280,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,12/05/2015,47979776_0,5868.93,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,12/05/2015,47979776_1,55,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,12/05/2015,47979776_2,592.5,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,12/05/2015,47979776_3,395,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,12/05/2015,47979776_4,295,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,12/05/2015,47979776_5,46.5,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,12/05/2015,47979776_6,58.5,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,12/05/2015,47979776_7,245,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,12/05/2015,47979777_1,6073.1,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,12/05/2015,47979777_2,55,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,12/05/2015,47979777_3,592.5,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,12/05/2015,47979777_4,395,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,12/05/2015,47979777_5,295,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,12/05/2015,47979777_6,46.5,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,12/05/2015,47979777_7,58.5,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,12/05/2015,47979777_8,245,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,19/05/2015,47979966_1,7854,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,19/05/2015,47979966_2,55,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,19/05/2015,47979966_3,592.5,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,19/05/2015,47979966_4,395,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,19/05/2015,47979966_5,295,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,19/05/2015,47979966_6,46.5,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,19/05/2015,47979966_7,58.5,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021,19/05/2015,47979966_8,245,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021    ,09/06/2015,47980225_0,8962.6,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021    ,09/06/2015,47980225_1,180,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021    ,09/06/2015,47980225_10,185,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021    ,09/06/2015,47980225_2,295,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021    ,09/06/2015,47980225_3,705,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021    ,09/06/2015,47980225_4,245,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021    ,09/06/2015,47980225_5,46.5,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021    ,09/06/2015,47980225_6,395,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021    ,09/06/2015,47980225_7,58.5,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021    ,09/06/2015,47980225_8,562.5,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Main Contractor,Y021    ,09/06/2015,47980225_9,20,Capital,20002134,HARTWELL FORD KIDLINGTON
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,09/06/2015,46286066_1,557.29,Revenue,20002168,DENNIS EAGLE LTD
Oxford City Council,Suspense,Materials,D3021,14/04/2015,47979645_0,1103.3,Revenue,20002168,DENNIS EAGLE LTD
Oxford City Council,Direct Services,Materials,D3021   ,28/04/2015,60037138_1,3276.06,Revenue,20002171,EDMUNDSON ELECTRICAL LTD
Oxford City Council,Direct Services,Materials,D3021   ,07/04/2015,60036031_1,2373.53,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,14/04/2015,60036353_0,6144.35,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Tools,D3023,14/04/2015,60036368_2,2769.12,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021,14/04/2015,60036388_1,2274.84,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,21/04/2015,60036736_1,1455.19,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,21/04/2015,60036737_1,1858.65,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101   ,21/04/2015,60036738_1,623.5,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,21/04/2015,60036739_1,1260.77,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,21/04/2015,60036760_0,4862.29,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,21/04/2015,60036761_2,1257.49,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,21/04/2015,60036833_0,2587.32,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,21/04/2015,60036903_0,751,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,21/04/2015,60036912_2,2520.9,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,28/04/2015,60037003_0,515.25,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,28/04/2015,60037004_1,2870.58,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,28/04/2015,60037223_0,3168,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,28/04/2015,60037228_1,1875.84,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101   ,28/04/2015,60037345_0,623.5,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,28/04/2015,60037356_1,3079.28,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,12/05/2015,60037716_1,600.15,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,12/05/2015,60037737_0,1207.67,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,12/05/2015,60037748_1,652.03,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,19/05/2015,60037894_1,3210.34,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,19/05/2015,60037896_1,642.38,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,19/05/2015,60037900_1,3029.31,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,19/05/2015,60037901_0,2866.25,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,19/05/2015,60037902_1,968.4,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,27/05/2015,60038295_0,549.9,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,27/05/2015,60038298_1,1028.99,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,27/05/2015,60038305_0,5252.95,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,27/05/2015,60038307_0,2265.68,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,27/05/2015,60038491_0,1735.13,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,02/06/2015,60038695_1,3677.43,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,02/06/2015,60038696_0,898.78,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,02/06/2015,60038697_1,2645.79,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,09/06/2015,60038960_0,2017.87,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,09/06/2015,60038962_0,796.25,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,09/06/2015,60038972_0,784,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,09/06/2015,60038979_1,857.21,Revenue,20002183,EYRE & ELLISTON LTD
Oxford City Council,Direct Services,Materials,D3021   ,09/06/2015,60038981_1,1755.14,Revenue,20002183,EYRE & ELLISTON LTD
